asn,asn_name,asn_org,attacks,unique_ips,max_risk_score,risk_level,risk_reasons,tor_exit_ips,spamhaus_drop_hits,spamhaus_asndrop,bph_flag,bph_label,bph_confidence
AS134768,,,120,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS206996,zap-hosting,Marvin Kluck,120,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS215747,,,120,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4771,,,120,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3255,UARNET-AS,admin,119,16,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS42961,GPRS-AS,MTC-GPRS-KW,119,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS24445,CMNET-V4henan-AS-AP,yan deng,118,21,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS36925,ORG-ME1-AFRINIC,ISP Orange Morocco,118,17,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS203861,,,118,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS205997,Vlad_Cojuhari,Vlad Cojuhari,116,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS32,,,116,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35916,MULTA-ASN1,MULTACOM CORPORATION,115,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS37492,ORG-OT3-AFRINIC,Orange Tunisie,113,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS41608,NextGenWebs-NL,es-nextgenwebs-1-mnt,113,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS55836,RELIANCEJIO-IN,IRT-RELIANCEJIO-IN,112,14,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS58485,,,111,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS20485,TRANSTELECOM,TTC NOC,109,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS211632,ORG-ISI14-RIPE,ISI1,109,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS56045,,,108,9,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS11172,11172,"Alestra, S. de R.L. de C.V.",108,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS139180,,,108,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS17139,COLORADOCOLO,Corporate Colocation Inc.,108,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS398465,RACKDOG-LLC,"Rackdog, LLC",108,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS37447,ORG-CCTs2-AFRINIC,Jephte Ntombi,107,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3301,TELIANET-SWEDEN,Telia Company AB,106,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS150249,,,106,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS16960,16960,"Television Internacional, S.A. de C.V.",106,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS329440,ORG-ONDL1-AFRINIC,Tianhoun Lossi,106,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS6057,6057,Administracion Nacional de Telecomunicaciones,105,13,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS45758,,,105,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS60064,,,105,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS398493,,,105,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS153844,,,102,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39368,Serverir,AiroServer,99,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS141031,,,98,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS17995,SOLUSINET-AS-ID,Dedi Seprinra Arfie,98,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS212913,TIMEHOST-AS,NETWORK-SUPPORT-MNT,97,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS2119,TELENOR-NEXTEL,AS2119-MNT,97,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS33387,,,97,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS58470,,,97,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS149440,EVOXTSDNBHD-AS-AP,Evoxt Sdn Bhd administrator,96,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS43060,IPLUS-AS,Artem Moskalev,95,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS141421,MUXBROADBANDP-AS-AP,ONE CLICK COMMUNICATION PRIVATE LIMITED administrator,95,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS29544,,,95,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS30036,MEDIACOM-ENTERPRISE-BUSINESS,Mediacom Communications Corp,94,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140456,IDNIC-ERANYACLOUD-AS-ID,Fani Fatullah,94,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS53107,,,94,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS12353,,,93,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS209874,TECHTIDE,novacloud-hosting,93,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9498,BBIL-AP,IRT-BHARTI-IN,92,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS43350,NFORCE,MNT-NFORCE,92,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS62068,,,90,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS131353,NHANHOA-AS-VN,IRT-VNNIC-AP,89,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3223,VOXILITY,Voxility LLP,89,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS132280,SYMPHONY-AP-TH,IRT-SYMPHONY-TH,88,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS397032,,,88,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS12735,ASTurkNet,MNT-TURKNET-MNT,87,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS4761,,,87,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS150273,IDNIC-BMI-AS-ID,Johani Fauzi,86,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS17621,CNCGROUP-SH,ChinaUnicom Hostmaster,85,21,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS17816,CHINA169-GZ,ChinaUnicom Hostmaster,85,13,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9534,MAXIS-AS1-AP,Maxis Broadband Sdn Bhd,85,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS40065,CNSERVERS,CNSERVERS LLC,85,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS151330,PBPL-AS-AP,PLAY BROADBAND PVT LTD administrator,85,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS49981,WorldStream,MNT-WORLDSTREAM,85,4,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140900,,,85,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS58061,SCALAXY-AS,mnt-nl-scalaxy-1,85,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS4713,OCN,Japan Network Information Center,84,19,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS8053,8053,IFX Networks Venezuela C.A.,84,4,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS37705,,,83,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS59895,BINARYRACKS-AS,lir-uk-bracks-1-MNT,83,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS202796,,,83,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS44050,PIN-AS,MNT-PIN,83,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS45117,INPL-IN-AP,IRT-ISHAN-IN,83,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3215,AS3215,Administration Adresses,82,17,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS52363,52363,Jumpnet Soluciones de Internet S.R.L.,82,4,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS12850,,,82,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS394695,,,82,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS140527,CHINANET-ANHUI-WUHU-IDC,China Telecom,81,12,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS42548,,,81,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS210356,,,80,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS396426,,,80,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS215929,,,77,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS328471,ORG-HP1-AFRINIC,HERO TELECOMS (PTY) LTD,77,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS43513,NANO-AS,NANO-MNT,77,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7616,JASTEL-NETWORK-IDC,JasTel Network Company Limited,77,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS23693,TELKOMSEL-ASN-ID,IRT-TELKOMSEL-ID,76,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS202660,,,76,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS49468,MAGHOST_RO,maghost,75,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27983,27983,Red Intercable Digital S.A.,74,5,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS11351,TWC-11351-NORTHEAST,Charter Communications Inc,74,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS150279,,,74,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS196638,Promtelecom-AS,JSC Promtelecom,73,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS25229,,,72,9,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS219474,GRAV-AS,GravHosting,72,4,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS138129,,,72,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS23201,23201,Telecel S.A.,72,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS24866,Cloud-Megafon,MEGAFON-RIPE-MNT,72,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28343,,,71,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24139,,,71,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS931,HYONIX,Hyonix,71,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4750,CSLOXINFO-AS-AP,IRT-CSLOXINFO-TH,70,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS133200,NEOCOMISP-AS-AP,Pok LY,70,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3801,,,70,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS42521,ARCTEL-AS42521,It,70,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS8751,,,70,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS15169,,,69,19,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS212136,NUBES,Abuse&INFO,69,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS400724,,,69,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52981,ASN52981,Conecta Tecnologia LTDA,68,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS577,,,67,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS63737,,,67,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS134420,CHINATELECOM-Chongqing-IDC,Chinanet Hostmaster,67,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS8167,ASN8167,V tal,66,12,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS1221,,,66,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS149360,IDNIC-INTELMEDIA-AS-ID,IRT-INTELMEDIA-ID,66,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS812,,,65,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS4230,,,65,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263693,,,65,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS44869,FIBIA-P-S,MNT-SEAS-NVE,65,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS197450,,,63,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS19901,,,63,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS36992,,,63,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS396356,,,62,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS19889,19889,Cooperativa Telefonica Del Viso,62,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS57798,IT-NET-LTD-AS,Karpalin V,62,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS32489,AMANAHA-NEW,Amanah Tech Inc.,62,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39421,SAPINET-AS,Sapinet SAS,62,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS10620,10620,Telmex Colombia S.A.,61,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS56655,GIGAHOST,Gigahost AS,61,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS8881,VERSATEL,1&1 Versatel GmbH,61,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS19871,,,61,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35753,ITC,Bassam Al-Drewesh,61,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS48969,PARUS-TELECOM-AS,Igor I.Korolkov,61,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS13489,13489,UNE EPM TELECOMUNICACIONES S.A.,60,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS36947,ORG-TA23-AFRINIC,Security Departement,60,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS274243,,,60,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS52436,,,60,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263223,263223,SATELITES Y TELECOMUNICACIONES C.A,60,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS209059,GCOM-AS,Alexey Vansevich,60,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS45916,GTPL-AS-AP,IRT-GTPL-IN,58,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS265798,,,58,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS17762,,,58,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS56971,,,58,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS133481,AIS-Fibre-AS-AP,SBN Co Ltd IP Planning,57,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS6128,,,57,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS34918,PISHGAMAN-DATACENTER,Hossein Bagherpour,57,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS17638,,,56,13,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24691,TOGOTEL-AS,RIPE-NCC-END-MNT,56,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS197207,,,56,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS7049,,,55,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS12816,,,55,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS48642,,,55,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS197522,ISP-KIM-NET,Marian Kasko,55,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS50204,ARHAT-AS,ARHAT-MNT,55,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS141627,,,55,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS17318,,,55,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3786,,,54,10,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS39608,,,54,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS6799,OTENET-GR,OTENET IP ADM,54,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS140717,,,54,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS20011,ORG-DD1-AFRINIC,Elne Kramer,54,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS137951,,,54,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS269218,ASN269218,CARLETE DA SILVA CARDOSO,54,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS267741,267741,REDLAM S.R.L,53,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28111,,,53,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS134771,CHINATELECOM-ZHEJIANG-WENZHOU-IDC,Chinanet Hostmaster,53,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS23856,,,53,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140061,,,52,12,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS132525,CMNET-HEILONGJIANG-CN,longjiang hei,52,10,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS43633,UA-GIGABIT,Andrew Baurin,52,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS200391,KREZ999AS,MNT-LIR-BG,52,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27699,ASN27699,TELEFÔNICA BRASIL S.A,51,9,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS37693,,,51,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS30722,,,50,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS57269,,,50,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS203214,HulumTele,Ammar Saleh,50,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS141071,JEMBATANDATA-AS-ID,Rio Prayoga,50,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS215421,,,50,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS35320,ETT-AS,Eurotranstelecom,50,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS56005,Fastidc,Huang Yi,49,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS213877,,,49,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS56568,XCOMMUNICATION-AS,MNT-XC,49,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS18809,18809,Cable Onda,49,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140292,CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Chinanet Hostmaster,48,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS28015,,,48,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS205352,kblnet,bg-nnetcom-1-mnt,48,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS23752,NPTELECOM-NP-AS,IRT-NPTELECOM-NP,48,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS134674,TATAPLAYBROADBAND-AS-AP,Tata Play Broadband Private Limited,48,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140318,,,48,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS269561,,,48,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS37577,ORG-ABFS1-AFRINIC,Igor Zoungrana,47,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS5410,BOUYGTEL-ISP,BYTEL-MNT,47,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS11845,,,47,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS52361,,,47,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS134867,,,47,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4775,GLOBE-TELECOM-AS,"Globe Telecom (GMCR,INC)",46,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS265876,,,46,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS29190,OVERTA-AS,MTU-NOC,46,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52444,52444,Pogliotti & Pogliotti Construcciones S.A.,46,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS18049,,,45,8,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS38841,,,45,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS49889,,,45,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS7029,WINDSTREAM,Windstream Communications LLC,45,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS28840,TATTELECOM-AS,Service Provider PJSC Tattelecom,45,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS215540,GCS-AS,Global Connectivity Solutions,44,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS5483,MAGYAR-TELEKOM-MAIN-AS,AS5483-MNT,44,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS12252,12252,America Movil Peru S.A.C.,44,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS49531,,,44,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS197738,ZASTAVA-PLUS-AS,MNT-ZASTAVA,44,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS29405,,,44,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS137143,MINNALNW-AS,Kandasamy Nanjappan,44,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS207164,PRIMANET,md-primanet-1-mnt,44,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS26658,,,43,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS47845,,,43,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS8412,TMA,AS8412-MNT,43,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7738,ASN7738,V tal,42,9,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9930,TTNET-MY,TIMENet IP Hostmasters,42,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS200350,,,42,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS31272,WILDPARK-AS,Alexander A. Lapidus,42,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS14522,14522,SERVICIOS DE TELECOMUNICACIONES SETEL S.A. (XTRIM EC),42,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS31376,,,42,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS16010,MagticomAS,Magticom NOC,41,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS136907,HWCLOUDS-AS-AP,IRT-HIPL-SG,41,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS50543,,,41,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS265561,265561,LANTOINTERNET SA DE CV,41,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS328480,ORG-TMW1-AFRINIC,Darren Gorton,41,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS6789,CRELCOM-NET,AS6789-MNT,41,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS13999,,,40,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS12430,,,40,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS33991,,,40,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS15802,DU-AS1,DIC-MNT,40,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS131090,,,40,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28075,,,40,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS43309,GIPERNET-AS,GiperNet NOC,40,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS49183,,,40,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS38713,,,40,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
